residueCount,resolution,structureMolecularWeight,crystallizationTempK,densityMatthews,densityPercentSol,phValue
852,0.00173,98.68481,289.0,2.49,50.53,5.0
2415,0.0035,277.21228,298.0,3.79,67.52,6.5
328,0.00183,38.48033,293.0,2.2,44.03,7.25
404,0.0021000000000000003,44.362550000000006,295.0,2.62,52.98,7.4
828,0.00296,96.93906,298.0,2.33,42.6,5.6
195,0.00189,21.34131,277.0,2.57,52.23,7.5
526,0.0028,62.361129999999996,298.0,4.55,72.97,5.6
1656,0.0025,190.48023,298.0,2.63,53.15,8.3
192,0.00231,22.07498,293.0,1.8,32.2,7.5
384,0.0019,43.68101,293.0,2.3,46.8,7.5
243,0.0036000000000000003,27.2533,298.0,2.37,42.69,5.9
143,0.0018000000000000002,16.640700000000002,277.0,2.23,44.94,7.0
286,0.0018000000000000002,32.94317,277.0,2.26,45.69,6.0
143,0.00195,16.640700000000002,277.0,2.23,44.95,6.0
143,0.00165,16.62668,277.0,2.27,45.82,7.0
142,0.00158,16.52364,277.0,2.24,45.15,7.0
143,0.0016200000000000001,16.640700000000002,277.0,2.22,44.47,9.0
428,0.0021000000000000003,42.20314,295.0,2.42,49.22,6.0
428,0.0021000000000000003,42.20314,295.0,2.42,49.22,6.0
351,0.00125,41.61689,298.0,1.78,31.05,6.5
1472,0.0018000000000000002,163.54339000000002,293.0,2.08,40.76,7.2
171,0.0021000000000000003,19.96903,287.0,3.48,64.67,7.5
598,0.003,68.71961999999999,292.0,4.26,71.12,7.5
259,0.0026000000000000003,29.75374,298.0,2.56,61.84,6.4
1350,0.0023,154.99462,293.0,3.39,63.74,7.0
736,0.00173,81.22367,293.0,2.18,43.62,7.2
153,0.00125,16.733700000000002,291.15,2.4,48.67,7.0
1300,0.002,143.18406,293.0,2.48,50.49,7.5
262,0.00319,29.84563,293.0,3.96,68.96,7.0
1368,0.00283,164.35517000000002,293.0,2.84,56.69,6.1
1368,0.00283,164.35517000000002,293.0,2.84,56.69,6.1
211,0.0015500000000000002,23.8368,293.0,1.71,28.27,4.6
210,0.00125,23.82171,293.0,2.0,38.46,7.0
786,0.00239,88.27817999999999,287.0,2.79,55.99,8.5
764,0.0018000000000000002,86.78286,293.0,2.25,45.33,7.5
183,0.0019,20.510540000000002,293.0,2.04,39.64,2.2
366,0.0015,40.97067,293.0,1.94,36.67,6.2
239,0.0029,27.23395,293.0,2.49,50.53,5.0
211,0.0017,24.40473,293.0,2.11,41.7,9.5
462,0.00335,52.62397,293.0,2.01,38.91,5.0
235,0.0019,26.41014,293.0,3.26,62.32,6.5
239,0.0020499999999999997,27.467779999999998,293.0,2.67,53.99,4.6
2518,0.00377,277.744,294.0,3.85,68.07,8.7
2518,0.00377,277.744,294.0,3.85,68.07,8.7
2518,0.00377,277.744,294.0,3.85,68.07,8.7
2518,0.00377,277.744,294.0,3.85,68.07,8.7
2518,0.00377,277.744,294.0,3.85,68.07,8.7
2518,0.00377,277.744,294.0,3.85,68.07,8.7
216,0.0025,25.199630000000003,294.0,2.46,50.06,8.0
3312,0.00335,356.16425,294.0,1.87,34.32,6.9
728,0.00315,78.30958,294.0,2.73,54.89,7.1
8024,0.00175,924.2449399999999,293.0,2.27,45.72,8.0
8024,0.00175,924.2449399999999,293.0,2.27,45.72,8.0
203,0.00221,25.01039,279.0,2.57,52.22,5.6
203,0.00221,25.01039,279.0,2.57,52.22,5.6
203,0.00221,25.01039,279.0,2.57,52.22,5.6
203,0.00221,25.01039,279.0,2.57,52.22,5.6
608,0.0023,70.86463,289.0,2.07,40.72,7.3
608,0.0023,70.86463,289.0,2.07,40.72,7.3
852,0.00206,98.56677,289.0,2.32,47.03,5.0
2352,0.00197,254.83911,290.0,2.27,45.76,7.0
962,0.0024,110.25095,277.15,3.46,64.41,6.0
159,0.0013000000000000002,18.45166,293.0,2.29,46.18,10.0
883,0.0021000000000000003,96.4982,294.0,2.64,53.45,7.5
883,0.0021000000000000003,96.4982,294.0,2.64,53.45,7.5
879,0.0031000000000000003,95.7108,294.0,3.32,63.0,5.6
366,0.00175,42.28972,295.0,2.27,45.79,6.0
1890,0.0036000000000000003,225.22014000000001,293.0,4.32,71.55,8.0
1776,0.0019,202.47814000000002,296.0,2.77,55.62,7.5
440,0.0017,45.91688,293.15,2.32,41.7,8.5
296,0.0018000000000000002,34.4585,300.0,2.47,50.2,8.0
390,0.00177,45.538360000000004,294.15,3.11,60.4,7.5
288,0.00157,31.456470000000003,293.0,2.61,52.94,6.5
209,0.002,25.61868,293.0,3.03,59.38,6.7
287,0.00175,31.55459,291.0,2.49,50.59,6.5
275,0.0016,31.171020000000002,298.0,2.19,43.85,4.6
64,0.00193,7.741720000000001,292.0,2.01,38.69,6.5
357,0.0034,40.37574,298.0,2.51,50.94,8.8
357,0.0034,40.37574,298.0,2.51,50.94,8.8
536,0.002,61.69373,293.0,1.55,20.54,5.2
152,0.0021000000000000003,16.78255,291.15,3.78,67.48,4.6
888,0.00198,98.60634,291.0,2.83,56.59,5.6
196,0.0017900000000000001,22.3691,293.0,2.03,39.38,8.5
884,0.003,96.27361,297.0,3.41,63.91,7.5
884,0.003,96.27361,297.0,3.41,63.91,7.5
2960,0.00277,313.76138000000003,291.15,4.07,69.79,4.2
985,0.0021000000000000003,118.35884,277.0,2.83,56.46,6.7
1096,0.00289,130.16154,291.0,2.48,50.32,6.9
152,0.002,18.40296,298.0,4.66,69.55,8.5
337,0.0021000000000000003,37.31088,277.0,3.06,60.0,7.5
500,0.00184,59.40746,293.0,2.45,49.83,8.9
500,0.00184,59.40746,293.0,2.45,49.83,8.9
1404,0.0025,155.82459,296.0,2.54,51.65,7.3
2520,0.00272,286.95575,291.15,2.25,45.38,7.4
410,0.0025,48.14335,298.0,2.21,44.25,6.5
6634,0.0028,737.1463100000001,293.0,3.67,66.52,6.8
6614,0.0027,732.2675600000001,293.0,3.67,66.52,6.8
6624,0.0025,734.0100600000001,293.0,3.67,66.52,6.8
6632,0.0028,736.4954399999999,293.0,3.67,66.52,6.8
6614,0.0029,736.48538,293.0,3.67,66.52,6.8
6614,0.0025,731.31412,293.0,3.67,66.52,6.8
656,0.0018000000000000002,72.77838000000001,299.0,2.17,38.22,7.0
428,0.00234,48.65176,278.0,2.32,47.08,8.5
428,0.00234,48.65176,278.0,2.32,47.08,8.5
326,0.00267,38.10504,293.0,2.96,58.47,5.0
326,0.00267,38.10504,293.0,2.96,58.47,5.0
116,0.00145,13.65725,293.0,2.08,40.73,7.0
340,0.0028,38.92861,293.0,3.26,62.29,7.6
340,0.0026000000000000003,38.95567,293.0,3.19,61.4,7.6
640,0.00192,68.97105,298.0,2.35,47.7,7.0
197,0.00198,23.38138,291.0,3.18,61.29,7.5
900,0.0023,99.66904,277.0,3.09,60.2,7.3
1404,0.00204,155.60328,296.0,2.68,54.09,7.3
708,0.00319,77.78992,298.0,2.64,53.46,5.6
708,0.00319,77.78992,298.0,2.64,53.46,5.6
708,0.00319,77.78992,298.0,2.64,53.46,5.6
238,0.0016,26.73296,295.0,2.03,39.51,6.5
1422,0.0021000000000000003,156.61495000000002,298.0,2.65,53.65,7.5
1422,0.0021000000000000003,156.61495000000002,298.0,2.65,53.65,7.5
483,0.0022,56.20821,293.0,2.46,49.95,5.0
758,0.00215,85.55297,298.0,2.16,43.02,7.0
1404,0.0018700000000000001,156.239,296.0,2.48,50.38,7.3
1404,0.00184,156.09638,296.0,2.47,50.2,7.3
1404,0.00175,157.12795000000003,296.0,2.64,53.38,7.3
3056,0.0031000000000000003,348.94684,298.0,2.97,58.57,7.0
874,0.00175,102.92348,294.0,2.28,46.06,4.5
1404,0.00235,155.34344000000002,296.0,2.63,53.24,7.3
3056,0.0033,356.60147,298.0,3.03,59.46,7.0
354,0.0016,40.36919,291.0,1.93,36.2,7.5
413,0.0032,45.09882,277.0,5.02,75.51,7.0
1914,0.0029,210.82622,293.0,3.51,64.99,7.5
1914,0.0029,210.82622,293.0,3.51,64.99,7.5
1914,0.0029,210.82622,293.0,3.51,64.99,7.5
1914,0.0029,210.82622,293.0,3.51,64.99,7.5
1914,0.0029,210.82622,293.0,3.51,64.99,7.5
475,0.0022400000000000002,55.47575,277.0,2.63,53.25,6.0
6626,0.0029,735.92088,293.0,3.67,66.52,6.8
6614,0.0028,731.60762,293.0,3.67,66.52,6.8
368,0.0030099999999999997,41.921870000000006,277.0,4.36,71.78,7.5
70,0.001,8.24365,291.0,2.49,50.65,5.6
412,0.00176,46.33008,277.0,1.81,33.0,5.5
2472,0.00285,278.79134000000005,277.0,2.43,49.43,8.0
216,0.00204,24.57696,295.0,4.09,69.91,7.5
778,0.0029,87.50005,294.0,2.4,48.81,7.0
790,0.00142,88.36918,294.0,2.42,49.13,8.0
790,0.00142,88.36918,294.0,2.42,49.13,8.0
790,0.0020099999999999996,88.42524,294.0,2.42,49.23,8.0
262,0.002,28.91042,293.0,2.09,41.14,7.4
280,0.0017800000000000001,32.86393,292.0,2.23,44.86,7.5
280,0.0017800000000000001,32.86393,292.0,2.23,44.86,7.5
280,0.0016200000000000001,32.58563,292.0,2.33,47.31,6.5
280,0.00158,32.77583,292.0,2.32,46.96,7.5
478,0.002,52.83966,295.0,2.31,46.67,6.5
1302,0.00359,142.93031,295.0,3.33,63.01,7.2
1624,0.00901,184.70078,293.0,10.3,88.0,7.0
746,0.00285,87.94916,293.0,3.28,62.45,6.0
746,0.00285,87.94916,293.0,3.28,62.45,6.0
240,0.00213,25.511740000000003,292.0,3.77,67.41,6.5
240,0.00213,25.511740000000003,292.0,3.77,67.41,6.5
256,0.00206,29.166310000000003,293.0,4.17,70.54,8.4
522,0.00172,60.082080000000005,299.0,3.03,59.41,6.5
283,0.00174,31.62085,291.0,2.0,38.6,7.5
538,0.0017800000000000001,58.845330000000004,291.0,2.05,40.06,8.5
3340,0.0035099999999999997,381.15884000000005,293.0,2.78,55.82,8.5
3340,0.0035099999999999997,381.15884000000005,293.0,2.78,55.82,8.5
3340,0.0035099999999999997,381.15884000000005,293.0,2.78,55.82,8.5
1670,0.0021000000000000003,190.86294,293.0,2.71,54.6,8.0
1670,0.0021000000000000003,190.86294,293.0,2.71,54.6,8.0
187,0.00215,22.01994,291.0,2.29,46.29,8.5
390,0.0019399999999999999,46.438449999999996,298.0,2.46,50.0,8.2
1566,0.00275,180.43328,293.0,3.09,60.23,7.5
1566,0.00275,180.43328,293.0,3.09,60.23,7.5
488,0.0027400000000000002,56.571,277.0,2.29,46.25,6.5
488,0.0027400000000000002,56.571,277.0,2.29,46.25,6.5
763,0.0032,88.17448,298.0,2.86,57.06,5.0
269,0.0017,29.37794,293.0,2.75,55.24,6.5
2068,0.0033,232.72895000000003,277.0,3.36,63.34,7.5
2068,0.0033,232.72895000000003,277.0,3.36,63.34,7.5
2068,0.0033,232.72895000000003,277.0,3.36,63.34,7.5
2068,0.0033,232.72895000000003,277.0,3.36,63.34,7.5
1054,0.00279,116.04799000000001,293.0,2.79,55.85,8.0
690,0.0017,78.06461,277.0,2.25,45.4,8.0
854,0.00145,96.15005000000001,295.0,2.2,44.13,5.5
854,0.00151,96.82672000000001,295.0,2.19,43.87,5.5
662,0.00231,76.8596,298.0,2.84,56.65,5.5
1114,0.0026000000000000003,125.44823,295.0,3.45,64.38,5.5
232,0.0023,25.93598,298.0,2.4,48.74,7.2
324,0.0016,36.7451,298.0,2.16,43.05,5.9
2144,0.0029,246.77984,281.0,3.13,60.73,8.5
3424,0.00298,376.30472,296.0,2.62,52.99,8.2
2280,0.0024900000000000005,260.4483,296.0,2.8,56.11,5.6
2280,0.0024900000000000005,260.4483,296.0,2.8,56.11,5.6
314,0.002,35.67154,293.15,2.8,56.15,5.0
440,0.00174,49.31845,298.0,2.42,49.27,6.0
440,0.00174,49.31845,298.0,2.42,49.27,6.0
706,0.00252,78.56705000000001,289.0,2.69,54.3,8.5
1640,0.0022,188.26019,294.0,2.84,56.73,6.5
1640,0.0022,188.26019,294.0,2.84,56.73,6.5
424,0.00244,48.08364,293.0,3.09,60.19,8.0
424,0.00244,48.08364,293.0,3.09,60.19,8.0
668,0.0017,73.12819,281.0,2.23,44.82,10.5
398,0.0017,43.34505,303.0,2.6,52.67,8.5
100,0.00103,11.42103,293.0,1.97,37.42,7.0
244,0.0019,27.783360000000002,291.0,1.7,27.7,5.5
298,0.0016,34.77695,293.15,3.2,61.62,8.0
298,0.0016,34.77695,293.15,3.2,61.62,8.0
1458,0.0029100000000000003,168.4625,298.0,3.19,61.44,7.3
575,0.0027,65.44514,295.0,2.17,43.5,5.0
462,0.0021000000000000003,49.73901,293.0,2.62,53.11,5.0
888,0.00172,97.76668,293.0,2.91,57.78,6.5
888,0.00172,97.76668,293.0,2.91,57.78,6.5
1396,0.0018000000000000002,157.45157999999998,293.0,2.05,40.1,8.5
1158,0.00228,126.55234,277.0,2.63,53.27,7.5
272,0.00193,30.41311,293.0,2.27,45.92,7.5
97,0.0015,9.848270000000001,298.0,1.79,31.2,6.5
484,0.00199,55.50887,293.0,3.72,66.98,4.6
572,0.00206,62.13922,293.0,2.55,51.8,8.75
572,0.00206,62.13922,293.0,2.55,51.8,8.75
589,0.0022500000000000003,64.15872,293.0,2.57,52.2,4.2
1176,0.0026000000000000003,127.49476,293.0,2.62,53.0,4.2
416,0.00233,49.14638,290.0,2.51,51.07,6.5
546,0.0019,59.08187,291.0,2.71,54.63,7.0
82,0.0013000000000000002,9.550690000000001,294.0,1.64,25.12,6.5
81,0.00125,9.362770000000001,294.0,1.92,35.87,8.5
1066,0.00185,122.25705,293.0,2.45,49.83,7.0
698,0.0032,79.12182000000001,293.0,7.52,83.7,8.5
199,0.0013000000000000002,23.69362,293.0,2.24,45.2,6.8
199,0.0013000000000000002,23.69362,293.0,2.24,45.2,6.8
704,0.0024900000000000005,77.18305000000001,293.0,2.94,58.12,7.4
1640,0.00197,188.11011,294.0,2.74,55.14,6.5
448,0.0019,50.85095,294.0,3.37,63.55,6.5
448,0.0019,50.85095,294.0,3.37,63.55,6.5
1634,0.0034,188.79956,294.0,2.57,52.15,6.5
1634,0.0034,188.79956,294.0,2.57,52.15,6.5
620,0.00163,71.43642,277.0,2.49,50.53,6.25
608,0.00176,71.18386,293.0,2.46,50.03,5.75
116,0.0015,12.942879999999999,291.0,2.07,40.73,7.5
469,0.0011,50.797160000000005,289.0,3.35,63.29,6.3
298,0.00173,34.18522,298.0,2.65,53.6,9.7
135,0.00139,15.240680000000001,298.0,2.0,38.39,7.2
270,0.0013700000000000001,30.09712,298.0,2.03,39.53,7.2
270,0.0017,30.09712,298.0,1.95,36.98,7.2
254,0.00166,28.54914,298.0,2.84,56.63,7.0
1848,0.00219,200.35647,287.0,2.9,57.64,6.9
460,0.003,52.078089999999996,293.0,4.45,72.37,6.0
480,0.0020499999999999997,53.18399,293.0,2.21,45.68,4.6
570,0.003,62.16044,296.0,2.68,54.02,5.5
570,0.003,62.16044,296.0,2.68,54.02,5.5
570,0.003,62.16044,296.0,2.68,54.02,5.5
347,0.00195,37.08452,292.0,2.62,53.05,5.6
1587,0.00215,168.38484,298.0,2.71,54.58,6.5
1896,0.0019,232.25038,293.0,2.89,57.51,4.5
1896,0.0022,227.28889,293.0,2.82,56.43,6.5
1896,0.0025499999999999997,226.6983,293.0,2.74,55.15,6.5
197,0.00229,23.65809,291.0,2.93,57.99,7.5
83,0.00048,9.902090000000001,293.0,1.82,32.3,4.0
694,0.00286,73.476,298.0,2.84,56.68,5.5
3792,0.0015,455.60522,293.0,2.79,55.84,4.6
544,0.0023,62.61079,293.0,2.42,49.14,6.5
1350,0.0022,147.2487,293.0,2.42,49.3,5.5
1350,0.0022,147.2487,293.0,2.42,49.3,5.5
1350,0.0022,147.2487,293.0,2.42,49.3,5.5
1356,0.0023,148.01805,293.0,2.44,49.48,6.0
1356,0.0023,148.01805,293.0,2.44,49.48,6.0
1356,0.0023,148.01805,293.0,2.44,49.48,6.0
8980,0.0043,1028.57606,293.0,3.42,64.0,7.5
8980,0.0043,1028.57606,293.0,3.42,64.0,7.5
8980,0.0043,1028.57606,293.0,3.42,64.0,7.5
311,0.0015,34.344190000000005,293.0,2.32,46.93,7.5
504,0.00215,59.63228,291.0,4.95,75.15,5.5
504,0.00215,59.63228,291.0,4.95,75.15,5.5
696,0.0031000000000000003,79.90978,293.0,2.46,49.99,5.5
187,0.00185,22.433830000000004,291.0,2.32,47.0,7.0
706,0.0019,82.17197999999999,298.0,2.18,43.51,7.5
221,0.00185,25.49811,298.0,4.23,70.89,5.6
629,0.0032,68.33133000000001,277.0,4.61,73.34,4.5
629,0.0032,68.33133000000001,277.0,4.61,73.34,4.5
15260,0.003,1631.26125,297.0,3.02,59.27,8.0
1114,0.003,128.18329,293.0,2.41,49.02,8.0
1114,0.003,128.18329,293.0,2.41,49.02,8.0
479,0.0021000000000000003,55.92897,293.0,2.92,61.65,5.6
130,0.0014,14.72457,291.0,1.43,14.24,5.5
266,0.002,31.566599999999998,298.0,2.68,54.19,5.3
266,0.002,31.566599999999998,298.0,2.68,54.19,5.3
274,0.002,32.14635,289.0,3.1,60.32,4.6
308,0.0017,34.18364,293.0,2.13,43.0,8.0
143,0.0015,16.64664,277.0,2.23,44.76,7.0
416,0.00233,48.10552,289.15,2.59,52.58,7.6
195,0.00145,21.85717,298.0,2.29,46.2,6.5
432,0.00228,48.08391,298.0,2.75,55.23,7.6
748,0.002,86.05767999999999,298.0,2.28,46.0,4.6
322,0.00198,34.66053,293.0,1.9,38.77,7.5
744,0.0032400000000000003,88.72606,291.0,3.55,65.37,7.6
132,0.0016,14.51624,293.0,2.81,56.22,5.0
354,0.00186,42.87118,277.0,2.56,51.98,9.0
218,0.00195,24.2761,295.0,2.02,39.1,8.5
2448,0.00281,257.99314000000004,293.0,2.31,46.81,7.0
2899,0.0028,302.61828,293.0,2.9,57.67,4.6
445,0.00177,48.95668,298.0,2.12,42.05,4.5
214,0.00223,23.43798,291.0,2.04,39.82,8.0
214,0.00223,23.43798,291.0,2.04,39.82,8.0
218,0.00148,24.088580000000004,291.0,1.88,34.46,7.83
218,0.00148,24.088580000000004,291.0,1.88,34.46,7.83
790,0.0015500000000000002,88.58927,289.0,2.39,48.59,8.0
790,0.0023,88.59532000000002,294.0,2.35,47.76,8.0
790,0.0013000000000000002,88.44321000000001,289.0,2.41,48.95,8.0
706,0.0024500000000000004,79.32356,293.0,2.86,57.05,7.5
144,0.00229,16.50667,293.0,3.24,62.06,8.2
350,0.0024900000000000005,37.498290000000004,298.0,2.95,58.34,7.0
231,0.00223,26.620220000000003,295.0,2.44,49.51,8.2
447,0.0016,47.859230000000004,293.0,2.33,47.11,6.0
447,0.0016,47.859230000000004,293.0,2.33,47.11,6.0
268,0.0026000000000000003,30.54248,293.0,1.82,32.57,5.0
447,0.0019,48.0424,293.0,2.14,42.49,6.5
447,0.0019,48.0424,293.0,2.14,42.49,6.5
634,0.0017,72.17554,290.0,2.17,43.0,7.5
385,0.0015,45.056059999999995,293.15,2.59,52.44,8.0
1028,0.00213,113.89066000000001,298.0,1.91,37.69,8.2
2092,0.0026000000000000003,230.11089,293.0,2.44,49.56,8.5
464,0.0018000000000000002,51.75891000000001,293.0,2.18,43.61,8.5
1340,0.00336,152.32435999999998,277.0,4.04,69.58,7.5
658,0.00278,75.77127,291.0,2.3,46.56,7.5
658,0.00278,75.77127,291.0,2.3,46.56,7.5
820,0.00176,91.99812,295.0,2.28,46.11,6.5
385,0.0016,45.598980000000005,291.0,2.7,53.0,7.0
385,0.00183,45.40437,291.0,2.9,57.5,7.0
143,0.0017,16.58671,277.0,2.45,44.97,8.0
2096,0.0013000000000000002,226.16069000000002,293.0,2.28,46.01,8.5
1812,0.0029,207.70961,293.15,2.44,49.68,6.5
594,0.0019,67.58059,292.0,2.43,49.37,7.0
416,0.0013000000000000002,49.21107,295.0,2.25,45.26,4.5
1128,0.002,123.78846000000001,294.0,2.74,55.05,8.0
2058,0.0025,241.14597,293.0,2.67,54.01,7.0
114,0.0014,13.90165,293.15,2.27,45.92,7.0
210,0.00115,25.367919999999998,293.0,1.92,35.88,8.2
1078,0.0028,117.1787,293.0,2.86,56.96,4.0
1078,0.0028,117.1787,293.0,2.86,56.96,4.0
1078,0.0028,117.1787,293.0,2.86,56.96,4.0
341,0.00233,36.65851,293.0,2.6,52.73,5.9
341,0.00233,36.65851,293.0,2.6,52.73,5.9
215,0.0018000000000000002,25.445330000000002,285.0,2.38,48.34,7.0
3508,0.0044,400.48965999999996,290.0,3.9,37.0,5.1
3508,0.0044,400.48965999999996,290.0,3.9,37.0,5.1
3508,0.0044,400.48965999999996,290.0,3.9,37.0,5.1
3508,0.0044,400.48965999999996,290.0,3.9,37.0,5.1
3508,0.0044,400.48965999999996,290.0,3.9,37.0,5.1
3508,0.0044,400.48965999999996,290.0,3.9,37.0,5.1
524,0.00113,56.557610000000004,293.0,2.39,48.59,8.5
380,0.00193,42.55192,294.0,1.99,38.34,7.4
1172,0.0019,133.31925,298.0,2.16,43.2,7.5
524,0.00108,56.4639,293.0,2.37,48.08,8.5
256,0.00173,28.27028,295.0,2.24,45.15,8.5
618,0.00244,67.47027,298.0,2.66,53.84,6.5
630,0.0024700000000000004,72.44398,293.0,2.66,53.82,6.5
1424,0.0025499999999999997,163.72142000000002,298.0,2.67,53.92,6.4
1424,0.0025499999999999997,163.72142000000002,298.0,2.67,53.92,6.4
1424,0.0025499999999999997,163.72142000000002,298.0,2.67,53.92,6.4
1424,0.0025499999999999997,163.72142000000002,298.0,2.67,53.92,6.4
1425,0.0029500000000000004,163.98072,298.0,2.64,53.41,6.4
100,0.00127,14.93164,298.0,3.3,62.72,6.5
200,0.0016,22.476860000000002,298.0,2.34,47.43,6.5
1423,0.00229,164.04667,298.0,2.68,54.17,6.4
848,0.003,96.11052000000001,293.0,2.55,51.74,7.5
536,0.0022500000000000003,61.80703,277.0,3.99,69.14,7.0
944,0.00267,106.02611999999999,294.0,3.58,65.61,7.0
670,0.0019,75.90524,291.0,2.13,42.4,8.0
670,0.0019,75.90524,291.0,2.13,42.4,8.0
246,0.00228,25.47997,290.0,4.13,70.22,5.5
542,0.0022400000000000002,62.4537,294.0,2.2,44.12,8.3
542,0.0022400000000000002,62.4537,294.0,2.2,44.12,8.3
1425,0.00228,164.19745,298.0,2.66,53.67,6.4
2068,0.0022500000000000003,231.76822,295.0,2.98,58.7,7.0
1423,0.00209,164.09616,298.0,2.62,53.08,6.4
1230,0.00244,131.53919000000002,298.0,2.15,42.68,7.6
363,0.0019,39.98238,287.0,2.17,43.3,4.5
260,0.00186,31.40245,298.0,2.52,51.28,6.5
266,0.0026000000000000003,30.27887,296.0,2.52,51.19,7.5
752,0.0028,95.75416,293.0,3.55,65.38,5.8
1984,0.00285,225.18186,293.0,3.29,62.56,7.5
1984,0.00285,225.18186,293.0,3.29,62.56,7.5
1984,0.00285,225.18186,293.0,3.29,62.56,7.5
1984,0.00285,225.18186,293.0,3.29,62.56,7.5
962,0.00206,112.90074000000001,295.0,2.12,42.1,8.5
962,0.00206,112.90074000000001,295.0,2.12,42.1,8.5
1062,0.0032,119.28105000000001,277.0,3.1,60.6,7.8
1504,0.0021000000000000003,167.22958,298.0,2.71,54.68,8.0
2400,0.0027,273.45869,291.0,3.84,67.99,6.0
534,0.0024,58.80348000000001,298.0,2.14,42.39,7.5
230,0.00087,23.65614,298.0,2.15,42.9,8.0
792,0.0018000000000000002,81.01374000000001,298.0,2.05,40.14,6.5
280,0.00185,34.21449,277.0,3.03,59.38,6.5
288,0.00145,31.2617,298.15,1.94,36.73,6.5
288,0.0018000000000000002,30.94471,298.15,1.93,36.36,6.5
188,0.00282,21.406119999999998,289.0,4.72,73.92,7.0
4096,0.0032,467.59846999999996,294.0,3.74,67.09,7.5
2116,0.0028,238.018,295.0,3.45,64.38,7.5
230,0.00094,23.655150000000003,298.0,2.89,57.38,8.0
1324,0.00228,150.16975,303.0,3.22,61.75,8.5
1324,0.00228,150.16975,303.0,3.22,61.75,8.5
616,0.0021000000000000003,72.17583,277.0,2.97,58.66,6.0
265,0.00227,28.69616,292.0,3.84,68.0,8.0
152,0.00132,17.35406,288.0,1.96,37.12,8.5
123,0.0016,14.76732,277.15,3.34,63.15,7.0
242,0.002,29.60687,277.15,2.98,58.78,7.2
369,0.0017,44.383070000000004,277.15,2.45,49.77,7.0
290,0.0025,33.10409,293.0,2.6,52.61,4.5
1296,0.00168,136.66922,298.0,2.15,42.7,8.5
951,0.0014,108.6942,293.0,2.49,50.61,7.5
951,0.0024,108.81746000000001,293.0,2.54,51.56,8.0
1024,0.00265,113.41948,289.0,2.5,50.72,7.5
452,0.0015500000000000002,50.59718,290.0,2.88,57.33,7.5
88,0.0021000000000000003,10.08609,298.0,2.69,54.33,5.0
867,0.0025099999999999996,99.95848,293.0,2.68,54.14,6.5
912,0.0022,99.24047999999999,295.0,2.52,51.19,5.0
912,0.0022,99.24047999999999,295.0,2.52,51.19,5.0
912,0.0022,99.24047999999999,295.0,2.52,51.19,5.0
2860,0.0032,324.44397,293.0,3.16,61.08,6.26
2860,0.0032,324.44397,293.0,3.16,61.08,6.26
2860,0.0032,324.44397,293.0,3.16,61.08,6.26
297,0.00215,34.782849999999996,292.0,2.8,55.67,7.5
827,0.0016,98.91234,293.0,2.35,47.6,6.0
2850,0.0026000000000000003,322.55746999999997,298.0,2.29,46.34,8.5
912,0.0027,97.51901,296.0,2.58,52.27,7.5
56,0.0015300000000000001,5.97788,291.0,2.57,52.05,7.0
1335,0.0025,141.52378,293.0,2.59,52.54,4.5
1335,0.0025,141.52378,293.0,2.59,52.54,4.5
1335,0.0025,141.52378,293.0,2.59,52.54,4.5
908,0.0018000000000000002,95.2608,298.0,2.21,44.37,7.5
1540,0.0024500000000000004,178.71779999999998,298.0,3.97,69.04,6.5
1540,0.0024500000000000004,178.71779999999998,298.0,3.97,69.04,6.5
310,0.0024500000000000004,33.49321,293.0,2.12,42.0,4.8
169,0.0017900000000000001,19.62051,285.0,2.59,52.52,7.5
301,0.00195,34.582190000000004,285.0,2.3,46.44,7.5
730,0.0024,84.75211,277.0,2.6,52.72,7.6
247,0.0044,25.63314,290.0,4.32,71.52,7.0
708,0.00195,81.76329,289.0,2.77,55.61,9.0
708,0.00195,81.76329,289.0,2.77,55.61,9.0
272,0.0020499999999999997,32.50983,292.0,3.62,66.0,7.0
175,0.0018000000000000002,20.73605,293.0,2.37,48.0,8.0
480,0.00215,54.13819,293.0,1.93,36.14,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
5202,0.00398,545.79512,298.0,3.28,62.54,8.0
293,0.0022,32.49552,293.0,1.84,32.98,7.5
728,0.0015,82.21173,291.0,2.22,44.71,7.5
2352,0.00229,254.19562,293.0,1.49,17.3,7.0
2352,0.00239,254.63411,293.0,1.49,17.31,7.0
358,0.0023,40.73849,298.0,3.22,61.78,5.5
242,0.0023,28.13672,278.0,1.94,36.74,6.5
528,0.0015300000000000001,60.24542,290.0,2.89,57.45,6.0
356,0.0023,40.755160000000004,293.0,1.86,33.83,6.0
275,0.0012,31.310200000000002,278.0,2.48,50.45,7.5
114,0.0017,13.86192,293.0,2.88,57.34,7.6
1665,0.0018000000000000002,197.32236,300.0,2.26,45.67,5.5
